DT_MOV,MES,UF_MUN,NM_MUN,REGIÃO,FONTE,PROGRAMA,FINALIDADE,ÁREA,SETOR,ATIVIDADE(maior fator),PRODUTO,PORTE,TIPO_PESSOA,GÊNERO,CATEGORIA,SETOR_INTERESSE_FNE,QTD,VALOR_CTR
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,16000.0
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,21.0,230000.0
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Olericultura,Alface,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,7500.0
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,10.0,106950.0
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,50000.0
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,F,MINI,Pecuaria,1.0,30045.0
31/12/2024,8,CE,MAURITI,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,36941.45
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Entretenimento,Outras atividades de recreação e lazer não especificadas anteriormente,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,12000.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,6000.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,5.0,60000.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO A,F,M,MINI,Pecuaria,1.0,29845.5
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,4000.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,5.0,52000.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,19930.0
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Feijao,PRONAFIANO COMUM,F,M,MINI,Agricultura,1.0,85664.7
31/12/2024,8,CE,MILAGRES,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,209779.16
31/12/2024,8,CE,NOVA OLINDA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,15000.0
31/12/2024,8,CE,NOVA OLINDA,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO COMUM,F,F,MINI,Pecuaria,1.0,29870.97
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Fruticultura,Goiaba,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,3.0,45000.0
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Fruticultura,Maracuja,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,12000.0
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,9000.0
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,5.0,54000.0
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,8000.0
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,99309.24
31/12/2024,8,CE,PENAFORTE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,40800.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Fruticultura,Banana,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,2.0,21000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,2.0,21000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,F,F,MINI,Agricultura,2.0,30000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Olericultura,Pimentao,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,2.0,12000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,18.0,226000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,6000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Fruticultura,Morango,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,6000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,2.0,22000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Cultivo de mandioca,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,6000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,12000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,13.0,129000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Graos,Milho,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,18000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,12000.0
31/12/2024,8,CE,PORTEIRAS,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,2.0,89000.0
31/12/2024,8,CE,POTENGI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,6000.0
31/12/2024,8,CE,POTENGI,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,24000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,"PRONAF GRUPO ""B"" - FNE",INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,12000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Apicultura,Apicultura,PRONAFIANO COMUM,F,F,MINI,Pecuaria,1.0,32400.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Cultivo de mandioca,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,10.0,129000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,5.0,66000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Olericultura,"Coentro,Cebolinha e Salsa",PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,6000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,6000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,10000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Cultivo de mandioca,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,6000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,11.0,120000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,4.0,42000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Ovinocultura,Ovinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Raizes e Tuberculos,Mandioca,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,8.0,79000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Raizes e Tuberculos,Mandioca,PRONAFIANO COMUM,F,M,MINI,Agricultura,4.0,70000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,50000.0
31/12/2024,8,CE,SALITRE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,2.0,30000.0
31/12/2024,8,CE,SANTANA DO CARIRI,Semi árido,FNE,PRONAF SEMI-ARIDO - FNE,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Fruticultura,Banana,PRONAFIANO COMUM,F,F,MINI,Agricultura,1.0,30163.45
31/12/2024,8,CE,SANTANA DO CARIRI,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,44020.0
31/12/2024,8,CE,TARRAFAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,15000.0
31/12/2024,8,CE,TARRAFAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,3.0,34000.0
31/12/2024,8,CE,TARRAFAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,5.0,63000.0
31/12/2024,8,CE,TARRAFAS,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,3.0,35000.0
31/12/2024,8,CE,TARRAFAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Agricultura,1.0,9000.0
31/12/2024,8,CE,TARRAFAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,2.0,16000.0
31/12/2024,8,CE,TARRAFAS,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,8.0,115000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,F,MINI,Pecuaria,1.0,12000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Avicultura,Avicultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,1.0,6000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,4.0,48000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-B/PLANO-SAFRA SEMIARIDO,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Suinocultura,Suinocultura,PRONAFIANO GRUPO B,F,M,MINI,Pecuaria,3.0,26000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-COMUM (FNE),CUSTEIO,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,F,F,MINI,Pecuaria,1.0,20000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para corte,Criação de bovinos para corte,PRONAFIANO COMUM,F,M,MINI,Pecuaria,1.0,30000.0
31/12/2024,8,CE,VARZEA ALEGRE,Semi árido,FNE,PRONAF-MAIS ALIMENTOS (FNE),INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Pecuária,Criação de bovinos para leite,Criação de bovinos para leite,PRONAFIANO COMUM,F,F,MINI,Pecuaria,2.0,80307.38
31/12/2024,9,CE,ABAIARA,Semi árido,FNE,PRONAF MULHER GRUPO B SEMIARID,INVESTIMENTO RURAL,FINANCIAMENTOS RURAIS E AGRO-INDUSTRIAIS,Agrícola,Graos,Milho,PRONAFIANO GRUPO B,F,F,MINI,Agricultura,1.0,12000.0
