#cdEstado,nomeUF,cdMunicipio,codMunicIbge,Municipio,MesEmissao,AnoEmissao,cdPrograma,cdSubPrograma,cdFonteRecurso,Atividade,QtdCusteio,VlCusteio,QtdInvestimento,VlInvestimento,QtdComercializacao,VlComercializacao,QtdIndustrializacao,VlIndustrializacao,AreaInvestimento,AreaCusteio,cnpjIF,nomeIF
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,4,2020,1,2,502,2,0,0.0,9,59192.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13743,2306603.0,ITATIRA,2,2020,1,56,502,1,0,0.0,26,87300.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44891,2305332.0,IBICUITINGA,6,2020,1,5,502,2,0,0.0,1,14700.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,39882,2308906.0,MORRINHOS,5,2020,1,56,502,1,2,10000.0,10,21150.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,10,2020,1,2,300,2,0,0.0,2,27200.0,0,0.0,0,0.0,3.1,0.0,0,BCO DO BRASIL S.A.
6,CE,18425,2305001.0,GUARACIABA DO NORTE,6,2020,999,0,502,1,0,0.0,4,285111.46,0,0.0,0,0.0,2.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14106,2311306.0,QUIXADï¿½,2,2020,1,54,502,2,0,0.0,3,26500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,27533,2314003.0,Vï¿½RZEA ALEGRE,11,2020,1,2,450,2,0,0.0,4,32984.35,0,0.0,0,0.0,12.53,0.0,0,BCO DO BRASIL S.A.
6,CE,17581,2308609.0,MONSENHOR TABOSA,1,2020,1,1,300,2,1,9909.7,0,0.0,0,0.0,0,0.0,0.0,10.0,0,BCO DO BRASIL S.A.
6,CE,43397,2303956.0,CHOROZINHO,11,2020,1,5,502,1,0,0.0,2,3792.0,0,0.0,0,0.0,0.01,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,9,2020,1,2,300,2,0,0.0,3,46900.0,0,0.0,0,0.0,31.77,0.0,0,BCO DO BRASIL S.A.
6,CE,12373,2300507.0,ALCï¿½NTARAS,4,2020,1,56,502,2,0,0.0,1,3000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30214,2305605.0,INDEPENDï¿½NCIA,6,2020,999,0,502,2,0,0.0,2,19237.2,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,12,2020,1,5,502,1,0,0.0,3,19704.44,0,0.0,0,0.0,0.57,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34045,2310506.0,PEDRA BRANCA,10,2020,1,57,502,2,0,0.0,3,20000.0,0,0.0,0,0.0,1.1,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2462,2312700.0,SENADOR POMPEU,11,2020,1,2,450,2,0,0.0,7,192025.72,0,0.0,0,0.0,113.42,0.0,0,BCO DO BRASIL S.A.
6,CE,20657,2311702.0,RERIUTABA,12,2020,1,2,502,2,0,0.0,6,157708.0,0,0.0,0,0.0,17.38,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28051,2302008.0,BARRO,12,2020,1,56,502,1,0,0.0,8,19000.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22143,2300903.0,APUIARï¿½S,12,2020,1,56,502,1,0,0.0,4,10000.0,0,0.0,0,0.0,0.4,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,10399,2303006.0,CARIDADE,12,2020,1,2,502,1,0,0.0,1,2010.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33833,2302206.0,BEBERIBE,11,2020,1,1,201,1,1,30550.4,0,0.0,0,0.0,0,0.0,0.0,19.1,0,BCO DO BRASIL S.A.
6,CE,37585,2307106.0,JARDIM,11,2020,1,2,450,2,0,0.0,4,88000.0,0,0.0,0,0.0,76.34,0.0,0,BCO DO BRASIL S.A.
6,CE,39882,2308906.0,MORRINHOS,1,2020,1,56,502,1,1,4000.0,5,16850.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,12,2020,1,1,502,2,5,90450.9,0,0.0,0,0.0,0,0.0,0.0,127.54,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14625,2304301.0,FARIAS BRITO,5,2020,1,2,502,1,0,0.0,8,38774.4,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30788,2309201.0,NOVA OLINDA,2,2020,1,56,502,2,0,0.0,10,30500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43476,2309458.0,OCARA,5,2020,1,56,502,2,0,0.0,18,85400.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14151,2313302.0,TAUï¿½,5,2020,1,2,502,2,0,0.0,2,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,39741,2302404.0,BOA VIAGEM,12,2020,1,54,502,2,0,0.0,2,25970.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,18614,2312403.0,Sï¿½O GONï¿½ALO DO AMARANTE,3,2020,1,56,502,1,0,0.0,2,6600.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42381,2310258.0,PARAIPABA,7,2020,1,54,502,1,0,0.0,1,7485.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,27289,2309003.0,MUCAMBO,8,2020,1,56,502,1,1,5000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42343,2313757.0,UMIRIM,12,2020,999,0,502,2,0,0.0,4,145163.7,0,0.0,0,0.0,0.4,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,6389,2304202.0,CRATO,4,2020,1,1,300,2,3,22608.5,0,0.0,0,0.0,0,0.0,0.0,28.4,0,BCO DO BRASIL S.A.
6,CE,9946,2313104.0,TABULEIRO DO NORTE,10,2020,1,56,502,2,1,4500.0,13,43250.0,0,0.0,0,0.0,8.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43490,2310951.0,PIRES FERREIRA,2,2020,1,1,300,2,1,4492.39,0,0.0,0,0.0,0,0.0,0.0,19.91,0,BCO DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,6,2020,1,1,201,2,1,22181.33,0,0.0,0,0.0,0,0.0,0.0,9.16,0,BCO DO BRASIL S.A.
6,CE,9238,2301000.0,AQUIRAZ,8,2020,1,56,502,2,11,55000.0,48,137100.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14151,2313302.0,TAUï¿½,8,2020,1,56,502,2,0,0.0,101,264648.0,0,0.0,0,0.0,47.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28051,2302008.0,BARRO,12,2020,1,5,502,1,0,0.0,1,10150.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44853,2302057.0,BARROQUINHA,8,2020,1,56,502,1,7,24000.0,8,38290.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,4848,2307304.0,JUAZEIRO DO NORTE,6,2020,1,56,502,2,0,0.0,11,45000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,10,2020,1,1,201,2,1,81828.93,0,0.0,0,0.0,0,0.0,0.0,34.29,0,BCO DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,7,2020,1,2,502,2,0,0.0,1,3600.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37011,2303501.0,CASCAVEL,1,2020,1,2,300,1,0,0.0,4,19920.6,0,0.0,0,0.0,2.0,0.0,0,BCO DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,10,2020,1,56,502,1,5,17000.0,41,197400.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,46318,2305266.0,IBARETAMA,7,2020,999,0,502,2,0,0.0,2,9410.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37585,2307106.0,JARDIM,9,2020,1,56,502,1,1,3000.0,42,149307.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,31220,2304905.0,GROAï¿½RAS,8,2020,1,2,300,2,0,0.0,1,18972.0,0,0.0,0,0.0,13.81,0.0,0,BCO DO BRASIL S.A.
6,CE,34045,2310506.0,PEDRA BRANCA,5,2020,1,2,300,2,0,0.0,1,925.0,0,0.0,0,0.0,0.5,0.0,0,BCO DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,5,2020,1,56,502,2,0,0.0,5,25000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24969,2310803.0,PEREIRO,12,2020,1,2,502,2,0,0.0,1,20000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37011,2303501.0,CASCAVEL,12,2020,1,56,502,2,2,10000.0,84,223430.0,0,0.0,0,0.0,16.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42367,2300754.0,AMONTADA,7,2020,1,5,502,1,0,0.0,5,21777.6,0,0.0,0,0.0,0.01,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24457,2311900.0,SABOEIRO,6,2020,999,0,502,2,0,0.0,10,632188.72,0,0.0,0,0.0,69.3,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33486,2312304.0,Sï¿½O BENEDITO,7,2020,999,0,502,1,0,0.0,3,19749.24,0,0.0,0,0.0,0.86,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30795,2308500.0,MOMBAï¿½A,6,2020,1,1,300,2,1,10342.4,0,0.0,0,0.0,0,0.0,0.0,2.0,0,BCO DO BRASIL S.A.
6,CE,51114,2304459.0,FORTIM,2,2020,1,56,502,2,0,0.0,14,60000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44846,2301950.0,BARREIRA,7,2020,1,56,502,2,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51042,2301257.0,ARARENDï¿½,2,2020,1,2,502,1,0,0.0,1,392.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,1559,2303709.0,CAUCAIA,11,2020,50,0,201,2,1,120000.0,0,0.0,0,0.0,0,0.0,0.0,1.0,60746948,BANCO BRADESCO S.A.
6,CE,2723,2305506.0,IGUATU,4,2020,1,1,502,2,1,8070.0,0,0.0,0,0.0,0,0.0,0.0,3.79,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23654,2303600.0,CATARINA,1,2020,1,2,300,2,0,0.0,6,97530.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,13341,2301208.0,ARACOIABA,10,2020,1,5,502,2,0,0.0,2,19700.0,0,0.0,0,0.0,0.65,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,1652,2301901.0,BARBALHA,1,2020,1,56,502,2,0,0.0,60,159450.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42422,2304251.0,CRUZ,9,2020,1,56,502,1,3,15000.0,48,111000.0,0,0.0,0,0.0,23.4,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,3,2020,1,1,300,2,1,3517.27,0,0.0,0,0.0,0,0.0,0.0,3.0,0,BCO DO BRASIL S.A.
6,CE,24969,2310803.0,PEREIRO,2,2020,1,56,502,1,0,0.0,1,5000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19211,2302701.0,CAMPOS SALES,11,2020,1,56,502,2,0,0.0,36,126000.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9207,2305704.0,IPAUMIRIM,2,2020,1,1,201,2,1,16956.37,0,0.0,0,0.0,0,0.0,0.0,8.23,0,BCO DO BRASIL S.A.
6,CE,33833,2302206.0,BEBERIBE,12,2020,999,0,502,1,1,199569.7,0,0.0,0,0.0,0,0.0,0.0,4190.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17866,2302503.0,BREJO SANTO,11,2020,999,0,201,2,1,80921.95,0,0.0,0,0.0,0,0.0,0.0,51.01,0,BCO DO BRASIL S.A.
6,CE,19149,2303402.0,CARNAUBAL,1,2020,999,0,502,1,0,0.0,2,356172.0,0,0.0,0,0.0,2920.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28783,2310308.0,PARAMBU,1,2020,1,2,300,2,0,0.0,2,145355.73,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,20657,2311702.0,RERIUTABA,7,2020,1,1,300,2,1,15733.23,0,0.0,0,0.0,0,0.0,0.0,15.0,0,BCO DO BRASIL S.A.
6,CE,42477,2311355.0,QUIXELï¿½,2,2020,1,5,502,2,0,0.0,4,19995.06,0,0.0,0,0.0,6.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11178,2312007.0,SANTANA DO ACARAï¿½,7,2020,1,56,502,2,10,34500.0,68,257270.0,0,0.0,0,0.0,9.0,9.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,7,2020,1,1,502,2,9,251635.38,0,0.0,0,0.0,0,0.0,0.0,42.27,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9946,2313104.0,TABULEIRO DO NORTE,7,2020,1,1,300,2,1,9432.39,0,0.0,0,0.0,0,0.0,0.0,24.0,0,BCO DO BRASIL S.A.
6,CE,40259,2306009.0,IRACEMA,11,2020,1,1,502,2,3,56000.0,0,0.0,0,0.0,0,0.0,0.0,2.61,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13743,2306603.0,ITATIRA,5,2020,1,56,502,1,0,0.0,1,700.0,0,0.0,0,0.0,0.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,27045,2306504.0,ITAPIï¿½NA,12,2020,1,5,502,1,0,0.0,6,39673.0,0,0.0,0,0.0,2.8,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44860,2304236.0,CROATï¿½,7,2020,1,56,502,1,0,0.0,10,32000.0,0,0.0,0,0.0,5.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42336,2306553.0,ITAREMA,7,2020,1,2,300,2,0,0.0,2,98858.4,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,2022,2308005.0,MASSAPï¿½,7,2020,1,56,502,2,0,0.0,23,70395.0,0,0.0,0,0.0,1.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,36562,2313203.0,TAMBORIL,5,2020,1,2,502,2,0,0.0,5,40000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,18614,2312403.0,Sï¿½O GONï¿½ALO DO AMARANTE,8,2020,1,56,502,2,0,0.0,15,47700.0,0,0.0,0,0.0,0.9,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42367,2300754.0,AMONTADA,5,2020,1,5,502,1,0,0.0,1,10120.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,18614,2312403.0,Sï¿½O GONï¿½ALO DO AMARANTE,1,2020,999,0,502,2,1,800000.0,0,0.0,0,0.0,0,0.0,0.0,16.54,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,6389,2304202.0,CRATO,10,2020,1,2,502,2,0,0.0,24,149380.1,0,0.0,0,0.0,47.34,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17945,2306108.0,IRAUï¿½UBA,5,2020,1,57,502,2,0,0.0,3,19992.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44846,2301950.0,BARREIRA,1,2020,1,56,502,2,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,25360,2308302.0,MILAGRES,10,2020,1,1,300,2,2,14812.28,0,0.0,0,0.0,0,0.0,0.0,60.0,0,BCO DO BRASIL S.A.
6,CE,37602,2307809.0,MARCO,11,2020,50,0,300,1,1,51617.34,0,0.0,0,0.0,0,0.0,0.0,53.5,0,BCO DO BRASIL S.A.
6,CE,39741,2302404.0,BOA VIAGEM,11,2020,1,5,502,1,0,0.0,1,6000.0,0,0.0,0,0.0,5.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30788,2309201.0,NOVA OLINDA,7,2020,1,1,300,2,1,63492.96,0,0.0,0,0.0,0,0.0,0.0,19.0,0,BCO DO BRASIL S.A.
6,CE,19747,2307007.0,JAGUARUANA,12,2020,1,1,502,2,1,41064.3,0,0.0,0,0.0,0,0.0,0.0,0.37,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,38443,2310704.0,PENTECOSTE,12,2020,1,1,502,2,2,52115.0,0,0.0,0,0.0,0,0.0,0.0,6.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,12,2020,1,2,450,2,0,0.0,3,28560.0,0,0.0,0,0.0,68.0,0.0,0,BCO DO BRASIL S.A.
6,CE,36562,2313203.0,TAMBORIL,3,2020,1,5,502,2,0,0.0,4,19992.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7223,2302800.0,CANINDï¿½,2,2020,1,5,502,2,0,0.0,7,34992.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35312,2309409.0,NOVO ORIENTE,2,2020,1,2,502,1,0,0.0,1,10000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,6,2020,1,56,502,2,1,5000.0,30,131000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,8150,2308203.0,MERUOCA,8,2020,1,56,502,1,0,0.0,6,11500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,7,2020,1,56,502,1,10,38000.0,37,176000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37602,2307809.0,MARCO,12,2020,1,2,502,1,0,0.0,9,229532.02,0,0.0,0,0.0,50.63,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,1,2020,1,1,300,2,1,15037.93,0,0.0,0,0.0,0,0.0,0.0,35.16,0,BCO DO BRASIL S.A.
6,CE,5586,2300101.0,ABAIARA,7,2020,1,1,300,2,1,10369.76,0,0.0,0,0.0,0,0.0,0.0,14.8,0,BCO DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,7,2020,999,0,502,2,5,805200.0,0,0.0,0,0.0,0,0.0,0.0,84.59,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,8727,2312908.0,SOBRAL,6,2020,1,2,502,2,0,0.0,5,61600.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28075,2303105.0,CARIRï¿½,9,2020,1,56,502,1,0,0.0,3,15000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26723,2301109.0,ARACATI,3,2020,1,1,502,2,1,24924.0,0,0.0,0,0.0,0,0.0,0.0,0.61,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11178,2312007.0,SANTANA DO ACARAï¿½,6,2020,1,56,502,2,3,12500.0,43,167400.0,0,0.0,0,0.0,4.0,3.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28075,2303105.0,CARIRï¿½,10,2020,1,1,502,2,3,26032.0,0,0.0,0,0.0,0,0.0,0.0,2.93,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44877,2304269.0,DEPUTADO IRAPUAN PINHEIRO,10,2020,1,56,502,1,0,0.0,1,2060.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,29287,2303808.0,CEDRO,7,2020,50,0,300,2,1,95025.74,0,0.0,0,0.0,0,0.0,0.0,20.0,0,BCO DO BRASIL S.A.
6,CE,31172,2301307.0,ARARIPE,5,2020,1,1,201,1,2,7942.27,0,0.0,0,0.0,0,0.0,0.0,3.75,0,BCO DO BRASIL S.A.
6,CE,16939,2313708.0,UMARI,5,2020,1,56,502,2,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,11,2020,999,0,300,2,1,99533.05,0,0.0,0,0.0,0,0.0,0.0,39.4,0,BCO DO BRASIL S.A.
6,CE,16939,2313708.0,UMARI,6,2020,1,2,502,2,0,0.0,3,19998.12,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43490,2310951.0,PIRES FERREIRA,1,2020,1,56,502,2,1,3850.0,18,72150.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7900,2300309.0,ACOPIARA,1,2020,1,2,502,2,0,0.0,6,39938.1,0,0.0,0,0.0,8.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,3179,2310902.0,PIQUET CARNEIRO,8,2020,1,1,502,2,1,8250.0,0,0.0,0,0.0,0,0.0,0.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9843,2311801.0,RUSSAS,7,2020,1,2,502,2,0,0.0,1,105399.15,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,38443,2310704.0,PENTECOSTE,8,2020,1,2,502,2,0,0.0,3,32391.2,0,0.0,0,0.0,7.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30214,2305605.0,INDEPENDï¿½NCIA,12,2020,1,54,502,1,0,0.0,1,3000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43548,2313559.0,TURURU,5,2020,1,56,502,2,1,5000.0,18,57431.5,0,0.0,0,0.0,1.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19761,2308104.0,MAURITI,4,2020,1,56,502,2,0,0.0,87,306790.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30214,2305605.0,INDEPENDï¿½NCIA,4,2020,1,5,502,2,0,0.0,3,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7223,2302800.0,CANINDï¿½,12,2020,1,1,502,2,2,39600.0,0,0.0,0,0.0,0,0.0,0.0,2.04,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30795,2308500.0,MOMBAï¿½A,5,2020,1,1,502,2,1,5000.0,0,0.0,0,0.0,0,0.0,0.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43397,2303956.0,CHOROZINHO,12,2020,1,54,502,1,0,0.0,2,26500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,39741,2302404.0,BOA VIAGEM,11,2020,999,0,430,2,4,263248.37,1,19930.0,0,0.0,0,0.0,0.0,49.9,0,BCO DO BRASIL S.A.
6,CE,14151,2313302.0,TAUï¿½,12,2020,1,56,502,1,3,7000.0,11,20612.0,0,0.0,0,0.0,15.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35484,2305803.0,IPU,2,2020,1,1,502,2,1,122215.61,0,0.0,0,0.0,0,0.0,0.0,88.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,5586,2300101.0,ABAIARA,8,2020,1,56,502,2,0,0.0,28,85000.0,0,0.0,0,0.0,20.4,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,29287,2303808.0,CEDRO,2,2020,1,56,502,1,0,0.0,1,2500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43421,2304657.0,GRAï¿½A,5,2020,1,56,502,2,1,5000.0,11,45000.0,0,0.0,0,0.0,0.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,11178,2312007.0,SANTANA DO ACARAï¿½,1,2020,1,56,502,2,5,23000.0,57,205250.0,0,0.0,0,0.0,9.0,5.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28611,2306702.0,JAGUARETAMA,1,2020,1,56,502,2,0,0.0,133,524500.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22693,2306306.0,ITAPAJï¿½,9,2020,1,4,502,1,0,0.0,2,24509.81,0,0.0,0,0.0,1.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19211,2302701.0,CAMPOS SALES,2,2020,1,56,502,1,0,0.0,3,10000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34045,2310506.0,PEDRA BRANCA,12,2020,1,1,300,2,2,22921.26,0,0.0,0,0.0,0,0.0,0.0,13.02,0,BCO DO BRASIL S.A.
6,CE,23128,2312601.0,Sï¿½O LUï¿½S DO CURU,6,2020,1,5,502,2,0,0.0,3,15941.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22325,2304509.0,FRECHEIRINHA,7,2020,50,0,300,2,1,61341.92,0,0.0,0,0.0,0,0.0,0.0,39.14,0,BCO DO BRASIL S.A.
6,CE,30788,2309201.0,NOVA OLINDA,11,2020,50,0,300,2,1,87736.5,0,0.0,0,0.0,0,0.0,0.0,100.16,0,BCO DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,9,2020,1,1,300,1,1,4586.09,0,0.0,0,0.0,0,0.0,0.0,2.24,0,BCO DO BRASIL S.A.
